,dataset_id,prompt,prompt_type,prompt_id,max_disagreement_less_0.3,max_disagreement_less_0.35,max_disagreement_less_0.4,max_disagreement_less_0.45,max_disagreement_less_0.5,v1_max_disagreement_less_0.45
1033,posescript_184,right arm pointing behind almost straight back left arm straight in front and crosses a little over chest face looking upward,Gecko(R),1033,False,False,False,False,False,False
1034,stanford_paragraph_80,A little boy in a blue shirt and black pants is swinging a blue baseball bat. There are other kids outside the fence watching him. There is a man in a white shirt and tie standing outside the fence.,Gecko(R),1034,False,False,False,True,True,True
1035,tifa_1152,large assortment of small and large vases displayed outdoors,Gecko(R),1035,True,True,True,True,True,True
1036,drawtext_65,A rendered 3D model of the word 'Dependable' made out of granite.,Gecko(R),1036,False,False,False,False,False,False
1037,tifa_1178,white toilet and sink in white tiled walled bathroom,Gecko(R),1037,False,True,True,True,True,True
1038,tifa_88,"parked cars, motorcycles and buses on a cobblestone parking lot next to a street",Gecko(R),1038,False,True,True,True,True,True
1039,drawtext_31,"the hubble telescope and the milky way, with the text 'the universe is a mystery, but we are here to solve it'",Gecko(R),1039,False,False,False,False,False,False
1040,posescript_64,Someone is in an overly stride stance. Left leg is really far in front flat footed. Right arm is bent and facing down and left arm is back and straight. They are leaning to the right.,Gecko(R),1040,False,False,False,False,False,False
1041,localized_narratives_112,It looks like a wooden wall.,Gecko(R),1041,False,False,False,False,False,False
1042,posescript_239,Left leg is lifted behind body with knee bent and left arm up extended out at face level. The right arm is lifted up to chin level and the head is looking upwards.,Gecko(R),1042,False,False,False,False,False,False
1043,tifa_197,a man walking with a sign next to a row of buses,Gecko(R),1043,False,False,False,False,False,False
1044,posescript_9,"right leg is bent back out to the side, left arm comes down across body, right arm is up, head is looking slightly to the right",Gecko(R),1044,False,False,False,False,False,False
1045,tifa_270,a grassy hill side with some animals in the distance,Gecko(R),1045,True,True,True,True,True,True
1046,tifa_1079,a white plate with a pile of food on it,Gecko(R),1046,True,True,True,True,True,True
1047,tifa_285,a slice of chocolate cake is on a small plate,Gecko(R),1047,True,True,True,True,True,True
1048,drawtext_62,"the view from one end of a bench in a park, looking at the sky, with the text 'imagine the outcome' in the sky",Gecko(R),1048,False,True,True,True,True,True
1049,localized_narratives_148,"In this image I can see stones and I can also see tires, few people, small shed with door, poles with fencing, boards with some text printed on them and in the background I can see large number of people, houses, trees and sky.",Gecko(R),1049,False,False,True,True,True,True
1050,drawtext_143,a picture of a dog and a cat with their heads poking out of a cage with a sign saying 'no pets allowed',Gecko(R),1050,False,True,True,True,True,True
1051,diffusiondb_233,"model, wearing red acne tracksuit, luxury materials, symmetrical, cinematic, elegant, professional studio light, real dlsr photography, sharp focus, 4 k, ultra hd, sense of awe, high fashion",Gecko(R),1051,False,False,False,False,False,False
1052,tifa_1245,a zebra looking down at a grass and dirt filled ground,Gecko(R),1052,False,True,True,True,True,True
1053,tifa_574,a man feeding a giraffe through a metal fence,Gecko(R),1053,False,False,True,True,True,True
1054,stanford_paragraph_251,There is a large gray duck next to the water. There are small waves in the water. There is a log next to the water.,Gecko(R),1054,False,False,False,False,False,False
1055,drawtext_101,"chunky, organic, colorful, letters 'fuzzy' made from many furry spheres of different sizes, 3-d rendering, centered in the frame",Gecko(R),1055,False,False,True,True,True,False
1056,diffusiondb_29,"textless, distant ultrafine embroidered flowerpunk tapestry, distant woven textile zen meditating hooded figures turquoise and amethyst colour scheme, spectral sky, photorealistic, 8 5 mm, trending on artstation. calming, dichroic filters, perfect studio lighting, crane camera distant drone image,",Gecko(R),1056,False,False,False,False,False,False
1057,stanford_paragraph_416,A wooden table that has a silver trophy in the middle of it. In front of the trophy are several bowls and dishes containing food. There is a loaf of bread on a block of wood at the front of the table.,Gecko(R),1057,False,False,False,False,False,False
1058,posescript_251,The person has their right leg lifted to just below waist level and the right knee bent and their weight is on their left leg. Their head is turned to the right and their gaze is downward.,Gecko(R),1058,False,False,True,True,True,False
1059,stanford_paragraph_289,a man is packing a bag. his bag is red and black. his head is bent down. he is resting his bags on a couch. the couch is brown in color. there is a white lamp in the corner. there is a wide mirror on the wall.,Gecko(R),1059,True,True,True,True,True,True
1060,posescript_95,The person is leaned to their left with their left arm crossed over their body and their left hand at the level of their right knee.,Gecko(R),1060,False,False,False,False,False,False
1061,drawtext_133,"Two llamas dancing the mambo, pointing to a sign that says 'Llama Mambo'.",Gecko(R),1061,False,False,False,False,False,False
1062,drawtext_61,"a crab sitting on a beach with a surfboard, the sun is a giant orange, and the sky is a rainbow, and the crab is thinking 'you are all that matters'",Gecko(R),1062,True,True,True,True,True,True
1063,tifa_945,a wooden table with four wooden chairs in front of two windows,Gecko(R),1063,True,True,True,True,True,True
1064,whoops_201,Santa Claus is shown wearing a purple coat.,Gecko(R),1064,True,True,True,True,True,True
1065,diffusiondb_385,famous glass blower - 35 mm - Green Water Pipe insanely complex - white background - winner high times glass awards,Gecko(R),1065,False,False,False,False,False,False
1066,tifa_810,a man holding a cheeseburger made out of donuts,Gecko(R),1066,False,False,False,False,False,False
1067,posescript_256,The left leg is bent back it up in the air. The right leg is slightly bent the knee. The right arm is extended out in front and up above the head. The left arm is bent back with the palm of the hand facing up.,Gecko(R),1067,False,False,False,True,True,True
1068,tifa_1122,the people are sitting outside under a large umbrella,Gecko(R),1068,True,True,True,True,True,True
1069,localized_narratives_242,In this image I can see steel container with water and in the background I can see some white color item and black color four burner gas stove.,Gecko(R),1069,False,False,False,False,False,False
1070,drawtext_114,"a logo for the company 'imagine', where the letters look like hands pointing up",Gecko(R),1070,False,False,False,False,False,False
1071,posescript_341,"The human is holding their left leg in front of their right leg. The foot of the right leg lies on the ball, the foot of the left leg lies flat. The human is bent over and is looking straight downward.",Gecko(R),1071,False,False,False,False,False,False
1072,drawtext_5,"a lizard sitting on a baseball field home plate, with the words 'made it safe' in a speech bubble",Gecko(R),1072,False,False,False,True,True,True
1073,tifa_878,a narrow bathroom with little room for movement,Gecko(R),1073,False,False,False,False,False,False
1074,stanford_paragraph_183,This is an image of a harbor. The harbor has many small boats in it. The water is blue. The water is reflecting the sky. The sky is partly cloudy. The clouds are white and fluffy. The sky is light blue. There are white buoys on the dock with small cloth sails in them. The sails are light brown and white.,Gecko(R),1074,True,True,True,True,True,True
1075,drawtext_115,a yellow saxophone in a rainbow-colored mist with the words 'funky mist' that looks like musical clouds of smoke,Gecko(R),1075,False,False,False,False,False,False
1076,diffusiondb_165,photo of wow!,Gecko(R),1076,False,False,False,False,False,False
1077,diffusiondb_41,"giant space squid devouring a planet, cosmic horror, outer space, stars and nebulas, highly detailed fantasy digital art, 8k, cgsociety",Gecko(R),1077,False,False,False,False,False,False
1078,drawtext_2,"a scene with a city in the background, and a single cloud in the foreground, with the text 'contemplate the clouds' in rounded cursive",Gecko(R),1078,False,False,False,False,False,False
1079,countbench_416,Two cucumbers and three tomatoes on gray wooden background,Gecko(R),1079,False,False,False,False,False,False
1080,tifa_1382,three men riding horses through a grassy field,Gecko(R),1080,True,True,True,True,True,True
1081,tifa_744,a large body of water with boats in the water and various people in the water at the shoreline,Gecko(R),1081,True,True,True,True,True,True
1082,tifa_832,a group of people sitting around a long table while eating from plates of food,Gecko(R),1082,True,True,True,True,True,True
1083,drawtext_85,plant in a fancy pot with a 'do not touch' sign on it,Gecko(R),1083,True,True,True,True,True,True
1084,drawtext_48,"a sunflower field with a tractor about to run over a sunflower, with the caption 'after the sunflowers they will come for you'",Gecko(R),1084,True,True,True,True,True,True
1085,tifa_208,a clear glass bowl with bananas and plums in it,Gecko(R),1085,True,True,True,True,True,True
1086,drawtext_119,"a black and white logo on words 'Every artist was first an amateur.' a white background, a wireframe diagram, generative art, branches growing as hair, tropical reef, trademarks and symbols, in a forest, ios icon, composed of random limbs, stone carving, done in the style of matisse, realms, terminals",Gecko(R),1086,False,False,False,False,False,False
1087,tifa_187,there is a small bathroom with a white vanity,Gecko(R),1087,False,True,True,True,True,True
1088,drawtext_111,"Drops of pastel rainbow colored paint exploding under water in letters 'color' shape, pastel rainbow gradient background",Gecko(R),1088,False,False,False,False,True,False
1089,drawtext_147,"letter 'c' made from cactus, high quality photo",Gecko(R),1089,False,False,False,False,False,False
1090,stanford_paragraph_456,Two giraffes behind a cage.  The giraffes heads are hanging over the cage.  The picture is in black and white.  The giraffes are standing next to each other.  The cage is made of iron and very tall.  The giraffes has spot over their body.  The giraffes heads are to the top of the ceiling.  The ceiling is made of concrete.,Gecko(R),1090,True,True,True,True,True,True
